id,identifier,work_home_actual
87540,87540,1
87541,87541,1
87542,87542,1
87543,87543,0
87544,87544,0
87545,87545,1
87546,87546,0
87547,87547,0
87548,87548,0
87549,87549,0
87550,87550,1
87551,87551,0
87552,87552,1
87553,87553,1
87554,87554,0
87555,87555,1
87556,87556,1
87557,87557,0
87558,87558,1
87559,87559,1
87560,87560,1
87561,87561,1
87562,87562,1
87563,87563,1
87564,87564,0
87565,87565,0
87566,87566,1
87567,87567,0
87568,87568,1
87569,87569,0
87570,87570,1
87571,87571,0
87572,87572,0
87573,87573,0
87574,87574,0
87575,87575,0
87576,87576,0
87577,87577,1
87578,87578,0
87579,87579,0
87580,87580,1
87581,87581,1
87582,87582,1
87583,87583,1
87584,87584,0
87585,87585,0
87586,87586,1
87587,87587,0
87588,87588,0
87589,87589,1
87590,87590,0
87591,87591,1
87592,87592,1
87593,87593,1
87594,87594,0
87595,87595,0
87596,87596,0
87597,87597,1
87598,87598,0
87599,87599,1
87600,87600,1
87601,87601,1
87602,87602,1
87603,87603,0
87604,87604,0
87605,87605,0
87606,87606,0
87607,87607,1
87608,87608,1
87609,87609,1
87610,87610,0
87611,87611,1
87612,87612,1
87613,87613,1
87614,87614,0
87615,87615,0
87616,87616,0
87617,87617,0
87618,87618,1
87619,87619,1
87620,87620,1
87621,87621,0
87622,87622,0
87623,87623,1
87624,87624,0
87625,87625,0
87626,87626,0
87627,87627,0
87628,87628,0
87629,87629,1
87630,87630,1
87631,87631,0
87632,87632,0
87633,87633,0
87634,87634,0
87635,87635,0
87636,87636,0
87637,87637,0
87638,87638,1
87639,87639,0
87640,87640,1
87641,87641,0
87642,87642,1
87643,87643,0
87644,87644,1
87645,87645,1
87646,87646,1
87647,87647,0
87648,87648,1
87649,87649,0
87650,87650,1
87651,87651,0
87652,87652,1
87653,87653,0
87654,87654,1
87655,87655,0
87656,87656,1
87657,87657,0
87658,87658,0
87659,87659,1
87660,87660,1
87661,87661,0
87662,87662,1
87663,87663,0
87664,87664,1
87665,87665,0
87666,87666,0
87667,87667,1
87668,87668,0
87669,87669,1
87670,87670,1
87671,87671,0
87672,87672,1
87673,87673,1
87674,87674,0
87675,87675,1
87676,87676,0
87677,87677,1
87678,87678,0
87679,87679,1
87680,87680,0
87681,87681,0
87682,87682,0
87683,87683,1
87684,87684,0
87685,87685,0
87686,87686,1
87687,87687,1
87688,87688,0
87689,87689,1
87690,87690,0
87691,87691,0
87692,87692,0
87693,87693,1
87694,87694,1
87695,87695,1
87696,87696,1
87697,87697,0
87698,87698,1
87699,87699,1
87700,87700,0
87701,87701,0
87702,87702,0
87703,87703,1
87704,87704,1
87705,87705,1
87706,87706,0
87707,87707,0
87708,87708,1
87709,87709,0
87710,87710,1
87711,87711,1
87712,87712,0
87713,87713,0
87714,87714,0
87715,87715,0
87716,87716,1
87717,87717,0
87718,87718,1
87719,87719,1
87720,87720,0
87721,87721,1
87722,87722,1
87723,87723,1
87724,87724,0
87725,87725,0
87726,87726,0
87727,87727,1
87728,87728,0
87729,87729,0
87730,87730,1
87731,87731,0
87732,87732,0
87733,87733,0
87734,87734,0
87735,87735,0
87736,87736,1
87737,87737,0
87738,87738,1
87739,87739,1
87740,87740,0
87741,87741,1
87742,87742,0
87743,87743,0
87744,87744,1
87745,87745,0
87746,87746,0
87747,87747,1
87748,87748,0
87749,87749,0
87750,87750,0
87751,87751,0
87752,87752,1
87753,87753,0
87754,87754,1
87755,87755,0
87756,87756,0
87757,87757,0
87758,87758,0
87759,87759,1
87760,87760,1
87761,87761,0
87762,87762,1
87763,87763,1
87764,87764,0
87765,87765,0
87766,87766,0
87767,87767,1
87768,87768,1
87769,87769,1
87770,87770,0
87771,87771,1
87772,87772,0
87773,87773,1
87774,87774,0
87775,87775,1
87776,87776,0
87777,87777,1
87778,87778,1
87779,87779,0
87780,87780,1
87781,87781,0
87782,87782,1
87783,87783,1
87784,87784,0
87785,87785,1
87786,87786,1
87787,87787,1
87788,87788,1
87789,87789,1
87790,87790,0
87791,87791,1
87792,87792,1
87793,87793,0
87794,87794,1
87795,87795,1
87796,87796,0
87797,87797,0
87798,87798,0
87799,87799,1
87800,87800,1
87801,87801,0
87802,87802,1
87803,87803,1
87804,87804,1
87805,87805,1
87806,87806,1
87807,87807,0
87808,87808,1
87809,87809,0
87810,87810,1
87811,87811,1
87812,87812,1
87813,87813,1
87814,87814,0
87815,87815,0
87816,87816,0
87817,87817,0
87818,87818,0
87819,87819,1
87820,87820,0
87821,87821,0
87822,87822,0
87823,87823,0
87824,87824,0
87825,87825,1
87826,87826,0
87827,87827,1
87828,87828,1
87829,87829,1
87830,87830,0
87831,87831,0
87832,87832,0
87833,87833,0
87834,87834,0
87835,87835,0
87836,87836,0
87837,87837,0
87838,87838,0
87839,87839,0
87840,87840,1
87841,87841,0
87842,87842,0
87843,87843,0
87844,87844,1
87845,87845,1
87846,87846,0
87847,87847,1
87848,87848,1
87849,87849,0
87850,87850,0
87851,87851,1
87852,87852,0
87853,87853,1
87854,87854,1
87855,87855,1
87856,87856,0
87857,87857,1
87858,87858,1
87859,87859,0
87860,87860,1
87861,87861,1
87862,87862,0
87863,87863,1
87864,87864,1
87865,87865,0
87866,87866,0
87867,87867,1
87868,87868,1
87869,87869,1
87870,87870,1
87871,87871,0
87872,87872,1
87873,87873,1
87874,87874,0
87875,87875,1
87876,87876,1
87877,87877,0
87878,87878,0
87879,87879,1
87880,87880,0
87881,87881,1
87882,87882,0
87883,87883,1
87884,87884,0
87885,87885,0
87886,87886,0
87887,87887,0
87888,87888,1
87889,87889,0
87890,87890,1
87891,87891,1
87892,87892,0
87893,87893,1
87894,87894,1
87895,87895,1
87896,87896,1
87897,87897,0
87898,87898,1
87899,87899,0
87900,87900,0
87901,87901,0
87902,87902,1
87903,87903,0
87904,87904,1
87905,87905,0
87906,87906,1
87907,87907,1
87908,87908,0
87909,87909,1
87910,87910,1
87911,87911,0
87912,87912,0
87913,87913,1
87914,87914,0
87915,87915,1
87916,87916,0
87917,87917,1
87918,87918,1
87919,87919,0
87920,87920,0
87921,87921,1
87922,87922,0
87923,87923,1
87924,87924,0
87925,87925,0
87926,87926,1
87927,87927,0
87928,87928,1
87929,87929,1
87930,87930,0
87931,87931,0
87932,87932,1
87933,87933,0
87934,87934,0
87935,87935,1
87936,87936,1
87937,87937,1
87938,87938,1
87939,87939,1
87940,87940,0
87941,87941,1
87942,87942,1
87943,87943,1
87944,87944,1
87945,87945,1
87946,87946,1
87947,87947,0
87948,87948,1
87949,87949,1
87950,87950,0
87951,87951,1
87952,87952,0
87953,87953,1
87954,87954,0
87955,87955,1
87956,87956,0
87957,87957,1
87958,87958,1
87959,87959,0
87960,87960,0
87961,87961,1
87962,87962,1
87963,87963,0
87964,87964,1
87965,87965,0
87966,87966,1
87967,87967,1
87968,87968,0
87969,87969,0
87970,87970,1
87971,87971,1
87972,87972,1
87973,87973,1
87974,87974,0
87975,87975,0
87976,87976,0
87977,87977,0
87978,87978,1
87979,87979,1
87980,87980,0
87981,87981,0
87982,87982,0
87983,87983,1
87984,87984,1
87985,87985,0
87986,87986,1
87987,87987,1
87988,87988,1
87989,87989,0
87990,87990,0
87991,87991,1
87992,87992,1
87993,87993,0
87994,87994,1
87995,87995,0
87996,87996,0
87997,87997,0
87998,87998,0
87999,87999,0
88000,88000,0
88001,88001,0
88002,88002,1
88003,88003,1
88004,88004,1
88005,88005,0
88006,88006,0
88007,88007,0
88008,88008,1
88009,88009,1
88010,88010,0
88011,88011,0
88012,88012,1
88013,88013,1
88014,88014,0
88015,88015,0
88016,88016,1
88017,88017,1
88018,88018,1
88019,88019,1
88020,88020,0
88021,88021,0
88022,88022,1
88023,88023,0
88024,88024,1
88025,88025,0
88026,88026,0
88027,88027,0
88028,88028,1
88029,88029,0
88030,88030,1
88031,88031,1
88032,88032,0
88033,88033,1
88034,88034,0
88035,88035,1
88036,88036,0
88037,88037,0
88038,88038,0
88039,88039,0
88040,88040,1
88041,88041,0
88042,88042,0
88043,88043,1
88044,88044,1
88045,88045,0
88046,88046,0
88047,88047,1
88048,88048,0
88049,88049,0
88050,88050,0
88051,88051,0
88052,88052,0
88053,88053,0
88054,88054,1
88055,88055,0
88056,88056,0
88057,88057,1
88058,88058,0
88059,88059,1
88060,88060,0
88061,88061,0
88062,88062,1
88063,88063,0
88064,88064,0
88065,88065,1
88066,88066,1
88067,88067,0
88068,88068,0
88069,88069,1
88070,88070,0
88071,88071,1
88072,88072,0
88073,88073,1
88074,88074,0
88075,88075,1
88076,88076,0
88077,88077,0
88078,88078,1
88079,88079,1
88080,88080,0
88081,88081,0
88082,88082,1
88083,88083,0
88084,88084,0
88085,88085,0
88086,88086,1
88087,88087,1
88088,88088,0
88089,88089,0
88090,88090,1
88091,88091,0
88092,88092,0
88093,88093,1
88094,88094,0
88095,88095,1
88096,88096,1
88097,88097,1
88098,88098,1
88099,88099,1
88100,88100,1
88101,88101,1
88102,88102,1
88103,88103,0
88104,88104,1
88105,88105,0
88106,88106,1
88107,88107,1
88108,88108,1
88109,88109,1
88110,88110,1
88111,88111,1
88112,88112,0
88113,88113,1
88114,88114,0
88115,88115,1
88116,88116,1
88117,88117,1
88118,88118,1
88119,88119,0
88120,88120,1
88121,88121,0
88122,88122,1
88123,88123,1
88124,88124,1
88125,88125,1
88126,88126,0
88127,88127,0
88128,88128,1
88129,88129,1
88130,88130,0
88131,88131,0
88132,88132,0
88133,88133,0
88134,88134,1
88135,88135,0
88136,88136,1
88137,88137,0
88138,88138,1
88139,88139,1
88140,88140,1
88141,88141,0
88142,88142,0
88143,88143,1
88144,88144,0
88145,88145,0
88146,88146,0
88147,88147,0
88148,88148,0
88149,88149,0
88150,88150,1
88151,88151,0
88152,88152,1
88153,88153,1
88154,88154,0
88155,88155,1
88156,88156,0
88157,88157,0
88158,88158,0
88159,88159,1
88160,88160,1
88161,88161,0
88162,88162,0
88163,88163,1
88164,88164,1
88165,88165,1
88166,88166,0
88167,88167,0
88168,88168,1
88169,88169,1
88170,88170,0
88171,88171,1
88172,88172,0
88173,88173,0
88174,88174,0
88175,88175,1
88176,88176,1
88177,88177,0
88178,88178,1
88179,88179,0
88180,88180,0
88181,88181,1
88182,88182,0
88183,88183,0
88184,88184,1
88185,88185,1
88186,88186,1
88187,88187,1
88188,88188,0
88189,88189,0
88190,88190,1
88191,88191,0
88192,88192,1
88193,88193,0
88194,88194,1
88195,88195,0
88196,88196,0
88197,88197,1
88198,88198,1
88199,88199,1
88200,88200,1
88201,88201,0
88202,88202,1
88203,88203,1
88204,88204,0
88205,88205,0
88206,88206,0
88207,88207,1
88208,88208,1
88209,88209,0
88210,88210,1
88211,88211,0
88212,88212,0
88213,88213,1
88214,88214,1
88215,88215,0
88216,88216,0
88217,88217,1
88218,88218,1
88219,88219,1
88220,88220,0
88221,88221,0
88222,88222,0
88223,88223,0
88224,88224,1
88225,88225,0
88226,88226,1
88227,88227,1
88228,88228,1
88229,88229,0
88230,88230,1
88231,88231,1
88232,88232,1
88233,88233,1
88234,88234,1
88235,88235,1
88236,88236,0
88237,88237,0
88238,88238,0
88239,88239,1
88240,88240,0
88241,88241,1
88242,88242,1
88243,88243,0
88244,88244,0
88245,88245,1
88246,88246,1
88247,88247,1
88248,88248,1
88249,88249,1
88250,88250,0
88251,88251,1
88252,88252,0
88253,88253,0
88254,88254,1
88255,88255,1
88256,88256,1
88257,88257,1
88258,88258,0
88259,88259,0
88260,88260,1
88261,88261,1
88262,88262,1
88263,88263,1
88264,88264,0
88265,88265,0
88266,88266,1
88267,88267,1
88268,88268,1
88269,88269,0
88270,88270,1
88271,88271,0
88272,88272,1
88273,88273,0
88274,88274,1
88275,88275,1
88276,88276,1
88277,88277,1
88278,88278,1
88279,88279,0
88280,88280,1
88281,88281,1
88282,88282,0
88283,88283,1
88284,88284,1
88285,88285,0
88286,88286,0
88287,88287,1
88288,88288,0
88289,88289,1
88290,88290,0
88291,88291,0
88292,88292,1
88293,88293,1
88294,88294,0
88295,88295,0
88296,88296,1
88297,88297,0
88298,88298,0
88299,88299,1
88300,88300,1
88301,88301,1
88302,88302,0
88303,88303,0
88304,88304,1
88305,88305,1
88306,88306,0
88307,88307,0
88308,88308,1
88309,88309,1
88310,88310,0
88311,88311,0
88312,88312,0
88313,88313,0
88314,88314,0
88315,88315,1
88316,88316,0
88317,88317,1
88318,88318,1
88319,88319,0
88320,88320,0
88321,88321,0
88322,88322,0
88323,88323,1
88324,88324,0
88325,88325,1
88326,88326,0
88327,88327,0
88328,88328,0
88329,88329,0
88330,88330,1
88331,88331,1
88332,88332,0
88333,88333,1
88334,88334,1
88335,88335,1
88336,88336,1
88337,88337,1
88338,88338,1
88339,88339,1
88340,88340,1
88341,88341,0
88342,88342,1
88343,88343,1
88344,88344,0
88345,88345,0
88346,88346,1
88347,88347,0
88348,88348,1
88349,88349,1
88350,88350,0
88351,88351,1
88352,88352,1
88353,88353,0
88354,88354,0
88355,88355,0
88356,88356,0
88357,88357,0
88358,88358,0
88359,88359,1
88360,88360,1
88361,88361,0
88362,88362,0
88363,88363,0
88364,88364,1
88365,88365,0
88366,88366,1
88367,88367,0
88368,88368,1
88369,88369,1
88370,88370,1
88371,88371,0
88372,88372,1
88373,88373,1
88374,88374,1
88375,88375,1
88376,88376,0
88377,88377,0
88378,88378,1
88379,88379,0
88380,88380,0
88381,88381,0
88382,88382,1
88383,88383,1
88384,88384,1
88385,88385,1
88386,88386,0
88387,88387,1
88388,88388,0
88389,88389,0
88390,88390,1
88391,88391,1
88392,88392,0
88393,88393,1
88394,88394,0
88395,88395,0
88396,88396,0
88397,88397,1
88398,88398,1
88399,88399,0
88400,88400,0
88401,88401,0
88402,88402,1
88403,88403,1
88404,88404,0
88405,88405,0
88406,88406,0
88407,88407,1
88408,88408,0
88409,88409,0
88410,88410,0
88411,88411,0
88412,88412,0
88413,88413,1
88414,88414,0
88415,88415,1
88416,88416,0
88417,88417,0
88418,88418,1
88419,88419,1
88420,88420,0
88421,88421,1
88422,88422,0
88423,88423,1
88424,88424,1
88425,88425,0
88426,88426,0
88427,88427,0
88428,88428,0
88429,88429,0
88430,88430,1
88431,88431,1
88432,88432,0
88433,88433,1
88434,88434,1
88435,88435,1
88436,88436,1
88437,88437,1
88438,88438,0
88439,88439,1
88440,88440,0
88441,88441,0
88442,88442,0
88443,88443,1
88444,88444,1
88445,88445,0
88446,88446,1
88447,88447,0
88448,88448,1
88449,88449,1
88450,88450,1
88451,88451,0
88452,88452,0
88453,88453,0
88454,88454,0
88455,88455,1
88456,88456,1
88457,88457,1
88458,88458,0
88459,88459,0
88460,88460,0
88461,88461,0
88462,88462,1
88463,88463,1
88464,88464,1
88465,88465,1
88466,88466,1
88467,88467,0
88468,88468,0
88469,88469,0
88470,88470,1
88471,88471,0
88472,88472,1
88473,88473,1
88474,88474,1
88475,88475,0
88476,88476,0
88477,88477,0
88478,88478,0
88479,88479,0
88480,88480,0
88481,88481,0
88482,88482,1
88483,88483,0
88484,88484,1
88485,88485,1
88486,88486,1
88487,88487,1
88488,88488,0
88489,88489,1
88490,88490,0
88491,88491,0
88492,88492,1
88493,88493,0
88494,88494,1
88495,88495,0
88496,88496,1
88497,88497,1
88498,88498,0
88499,88499,1
88500,88500,1
88501,88501,1
88502,88502,0
88503,88503,0
88504,88504,0
88505,88505,0
88506,88506,0
88507,88507,0
88508,88508,0
88509,88509,0
88510,88510,0
88511,88511,1
88512,88512,0
88513,88513,1
88514,88514,1
88515,88515,0
88516,88516,0
88517,88517,1
88518,88518,1
88519,88519,0
88520,88520,1
88521,88521,1
88522,88522,1
88523,88523,0
88524,88524,0
88525,88525,0
88526,88526,0
88527,88527,0
88528,88528,0
88529,88529,0
88530,88530,1
88531,88531,0
88532,88532,1
88533,88533,1
88534,88534,0
88535,88535,1
88536,88536,0
88537,88537,1
88538,88538,1
88539,88539,1
88540,88540,0
88541,88541,1
88542,88542,1
88543,88543,1
88544,88544,1
88545,88545,0
88546,88546,1
88547,88547,1
88548,88548,0
88549,88549,1
88550,88550,1
88551,88551,1
88552,88552,0
88553,88553,0
88554,88554,1
88555,88555,1
88556,88556,1
88557,88557,1
88558,88558,1
88559,88559,0
88560,88560,0
88561,88561,1
88562,88562,0
88563,88563,0
88564,88564,0
88565,88565,1
88566,88566,0
88567,88567,1
88568,88568,1
88569,88569,0
88570,88570,1
88571,88571,1
88572,88572,1
88573,88573,0
88574,88574,1
88575,88575,0
88576,88576,1
88577,88577,0
88578,88578,0
88579,88579,0
88580,88580,0
88581,88581,0
88582,88582,1
88583,88583,0
88584,88584,0
88585,88585,0
88586,88586,1
88587,88587,0
88588,88588,0
88589,88589,1
88590,88590,0
88591,88591,1
88592,88592,0
88593,88593,0
88594,88594,0
88595,88595,0
88596,88596,1
88597,88597,1
88598,88598,1
88599,88599,1
88600,88600,1
88601,88601,1
88602,88602,1
88603,88603,0
88604,88604,0
88605,88605,0
88606,88606,1
88607,88607,1
88608,88608,1
88609,88609,1
88610,88610,0
88611,88611,1
88612,88612,1
88613,88613,0
88614,88614,1
88615,88615,0
88616,88616,0
88617,88617,1
88618,88618,1
88619,88619,1
88620,88620,0
88621,88621,0
88622,88622,0
88623,88623,1
88624,88624,1
88625,88625,0
88626,88626,1
88627,88627,0
88628,88628,0
88629,88629,1
88630,88630,0
88631,88631,0
88632,88632,1
88633,88633,1
88634,88634,1
88635,88635,0
88636,88636,0
88637,88637,1
88638,88638,1
88639,88639,0
88640,88640,1
88641,88641,0
88642,88642,0
88643,88643,1
88644,88644,1
88645,88645,0
88646,88646,0
88647,88647,1
88648,88648,0
88649,88649,1
88650,88650,0
88651,88651,1
88652,88652,0
88653,88653,1
88654,88654,1
88655,88655,0
88656,88656,1
88657,88657,0
88658,88658,0
88659,88659,0
88660,88660,1
88661,88661,1
88662,88662,0
88663,88663,0
88664,88664,0
88665,88665,0
88666,88666,0
88667,88667,1
88668,88668,0
88669,88669,0
88670,88670,1
88671,88671,0
88672,88672,1
88673,88673,1
88674,88674,1
88675,88675,1
88676,88676,1
88677,88677,0
88678,88678,1
88679,88679,0
88680,88680,0
88681,88681,0
88682,88682,1
88683,88683,1
88684,88684,1
88685,88685,1
88686,88686,0
88687,88687,1
88688,88688,0
88689,88689,1
88690,88690,1
88691,88691,1
88692,88692,0
88693,88693,0
88694,88694,0
88695,88695,1
88696,88696,0
88697,88697,1
88698,88698,1
88699,88699,1
88700,88700,0
88701,88701,1
88702,88702,1
88703,88703,1
88704,88704,1
88705,88705,1
88706,88706,1
88707,88707,1
88708,88708,1
88709,88709,1
88710,88710,1
88711,88711,1
88712,88712,1
88713,88713,0
88714,88714,1
88715,88715,1
88716,88716,0
88717,88717,0
88718,88718,0
88719,88719,0
88720,88720,0
88721,88721,1
88722,88722,1
88723,88723,0
88724,88724,0
88725,88725,0
88726,88726,0
88727,88727,1
88728,88728,1
88729,88729,1
88730,88730,1
88731,88731,1
88732,88732,1
88733,88733,0
88734,88734,0
88735,88735,0
88736,88736,0
88737,88737,0
88738,88738,0
88739,88739,1
88740,88740,0
88741,88741,0
88742,88742,1
88743,88743,0
88744,88744,1
88745,88745,1
88746,88746,1
88747,88747,1
88748,88748,0
88749,88749,1
88750,88750,0
88751,88751,0
88752,88752,0
88753,88753,0
88754,88754,0
88755,88755,0
88756,88756,0
88757,88757,1
88758,88758,1
88759,88759,1
88760,88760,0
88761,88761,0
88762,88762,0
88763,88763,1
88764,88764,1
88765,88765,1
88766,88766,1
88767,88767,0
88768,88768,1
88769,88769,0
88770,88770,0
88771,88771,1
88772,88772,0
88773,88773,1
88774,88774,0
88775,88775,1
88776,88776,1
88777,88777,0
88778,88778,1
88779,88779,0
88780,88780,1
88781,88781,1
88782,88782,0
88783,88783,0
88784,88784,1
88785,88785,0
88786,88786,1
88787,88787,1
88788,88788,0
88789,88789,1
88790,88790,0
88791,88791,0
88792,88792,1
88793,88793,1
88794,88794,1
88795,88795,0
88796,88796,1
88797,88797,1
88798,88798,0
88799,88799,1
88800,88800,1
88801,88801,0
88802,88802,1
88803,88803,1
88804,88804,0
88805,88805,1
88806,88806,1
88807,88807,1
88808,88808,0
88809,88809,0
88810,88810,1
88811,88811,0
88812,88812,1
88813,88813,0
88814,88814,1
88815,88815,1
88816,88816,0
88817,88817,0
88818,88818,0
88819,88819,0
88820,88820,1
88821,88821,1
88822,88822,0
88823,88823,1
88824,88824,0
88825,88825,0
88826,88826,0
88827,88827,0
88828,88828,0
88829,88829,1
88830,88830,0
88831,88831,0
88832,88832,1
88833,88833,1
88834,88834,1
88835,88835,0
88836,88836,0
88837,88837,1
88838,88838,1
88839,88839,0
88840,88840,1
88841,88841,0
88842,88842,1
88843,88843,1
88844,88844,1
88845,88845,1
88846,88846,0
88847,88847,0
88848,88848,1
88849,88849,0
88850,88850,1
88851,88851,1
88852,88852,0
88853,88853,1
88854,88854,0
88855,88855,1
88856,88856,0
88857,88857,0
88858,88858,1
88859,88859,0
88860,88860,1
88861,88861,0
88862,88862,0
88863,88863,1
88864,88864,0
88865,88865,1
88866,88866,0
88867,88867,1
88868,88868,0
88869,88869,1
88870,88870,1
88871,88871,0
88872,88872,1
88873,88873,0
88874,88874,1
88875,88875,0
88876,88876,0
88877,88877,0
88878,88878,1
88879,88879,0
88880,88880,0
88881,88881,1
88882,88882,0
88883,88883,1
88884,88884,1
88885,88885,1
88886,88886,1
88887,88887,1
88888,88888,0
88889,88889,0
88890,88890,0
88891,88891,0
88892,88892,0
88893,88893,1
88894,88894,1
88895,88895,1
88896,88896,0
88897,88897,1
88898,88898,1
88899,88899,0
88900,88900,0
88901,88901,0
88902,88902,0
88903,88903,0
88904,88904,0
88905,88905,1
88906,88906,1
88907,88907,1
88908,88908,1
88909,88909,1
88910,88910,1
88911,88911,1
88912,88912,1
88913,88913,0
88914,88914,1
88915,88915,1
88916,88916,0
88917,88917,1
88918,88918,1
88919,88919,1
88920,88920,1
88921,88921,0
88922,88922,0
88923,88923,0
88924,88924,1
88925,88925,1
88926,88926,0
88927,88927,1
88928,88928,1
88929,88929,0
88930,88930,0
88931,88931,0
88932,88932,0
88933,88933,1
88934,88934,0
88935,88935,0
88936,88936,1
88937,88937,1
88938,88938,0
88939,88939,1
88940,88940,1
88941,88941,0
88942,88942,0
88943,88943,0
88944,88944,0
88945,88945,0
88946,88946,0
88947,88947,0
88948,88948,0
88949,88949,1
88950,88950,1
88951,88951,1
88952,88952,1
88953,88953,0
88954,88954,1
88955,88955,0
88956,88956,0
88957,88957,0
88958,88958,0
88959,88959,1
88960,88960,1
88961,88961,1
88962,88962,1
88963,88963,0
88964,88964,0
88965,88965,0
88966,88966,0
88967,88967,0
88968,88968,0
88969,88969,1
88970,88970,0
88971,88971,1
88972,88972,0
88973,88973,1
88974,88974,1
88975,88975,0
88976,88976,1
88977,88977,0
88978,88978,1
88979,88979,1
88980,88980,0
88981,88981,0
88982,88982,0
88983,88983,1
88984,88984,0
88985,88985,1
88986,88986,0
88987,88987,1
88988,88988,0
88989,88989,0
88990,88990,0
88991,88991,0
88992,88992,1
88993,88993,0
88994,88994,0
88995,88995,0
88996,88996,1
88997,88997,1
88998,88998,1
88999,88999,1
89000,89000,0
89001,89001,1
89002,89002,0
89003,89003,0
89004,89004,1
89005,89005,0
89006,89006,0
